Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33036,05/01/2023,Borussia Dortmund,Unbehaun,Torwart,0,-,-,-,250000
33396,05/01/2023,Borussia Dortmund,Lotka,Torwart,0,-,-,-,170000
33038,05/01/2023,Borussia Dortmund,N. Schlotterbeck,Abwehr,70,"4,67",87%,68%,7700000
33137,05/01/2023,Borussia Dortmund,Mateu Morey,Abwehr,0,-,-,-,990000
33259,05/01/2023,Borussia Dortmund,Meunier,Abwehr,23,"2,88",72%,52%,2050000
33432,05/01/2023,Borussia Dortmund,S. Coulibaly,Abwehr,0,-,-,-,220000
33509,05/01/2023,Borussia Dortmund,A. Papadopoulos,Abwehr,2,"2,00",89%,33%,230000
33567,05/01/2023,Borussia Dortmund,Rothe,Abwehr,4,"4,00",100%,100%,240000
31002,05/01/2023,Borussia Dortmund,Hummels,Abwehr,52,"4,00",88%,59%,5650000
32632,05/01/2023,Borussia Dortmund,Raphaël Guerreiro,Abwehr,47,"3,92",86%,59%,5930000
32556,05/01/2023,Borussia Dortmund,Passlack,Abwehr,4,"2,00",73%,80%,270000
31779,05/01/2023,Borussia Dortmund,N. Schulz,Abwehr,0,-,-,-,310000
32122,05/01/2023,Borussia Dortmund,Süle,Abwehr,34,"2,83",89%,56%,3760000
32546,05/01/2023,Borussia Dortmund,M. Wolf,Abwehr,34,"3,40",73%,57%,2060000
33690,05/01/2023,Borussia Dortmund,Pašalić,Mittelfeld,0,"0,00",100%,33%,210000
33608,05/01/2023,Borussia Dortmund,Gürpüz,Mittelfeld,0,-,-,-,370000
32677,05/01/2023,Borussia Dortmund,Özcan,Mittelfeld,22,"1,83",88%,49%,2710000
33497,05/01/2023,Borussia Dortmund,Kamara,Mittelfeld,0,-,-,-,180000
31935,05/01/2023,Borussia Dortmund,Can,Mittelfeld,14,"1,56",89%,56%,1050000
33309,05/01/2023,Borussia Dortmund,Bellingham,Mittelfeld,83,"5,53",83%,60%,13780000
32236,05/01/2023,Borussia Dortmund,Brandt,Mittelfeld,70,"4,67",83%,45%,9360000
32208,05/01/2023,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4410000
33260,05/01/2023,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,10260000
33687,05/01/2023,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,370000
33575,05/01/2023,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4770000
33569,05/01/2023,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,3290000
31454,05/01/2023,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,10490000
33501,05/01/2023,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,4020000
33198,05/01/2023,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,4630000
32197,05/01/2023,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,3890000
32769,05/01/2023,Borussia Dortmund,Haller,Sturm,0,-,-,-,10570000
32342,05/01/2023,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1930000
32508,05/01/2023,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,2020000
32007,05/01/2023,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,180000
33479,05/01/2023,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,180000
33366,05/01/2023,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,400000
33369,05/01/2023,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6530000
33125,05/01/2023,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,340000
33511,05/01/2023,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,2960000
33481,05/01/2023,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1020000
32157,05/01/2023,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2640000
33499,05/01/2023,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,750000
33207,05/01/2023,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3260000
33449,05/01/2023,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,200000
33483,05/01/2023,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,200000
33189,05/01/2023,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3900000
33614,05/01/2023,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,230000
32512,05/01/2023,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1120000
32395,05/01/2023,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2660000
32155,05/01/2023,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,5060000
32129,05/01/2023,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3620000
33215,05/01/2023,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,15050000
33556,05/01/2023,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1550000
33619,05/01/2023,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3150000
33514,05/01/2023,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1690000
31764,05/01/2023,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1280000
33179,05/01/2023,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,9900000
33122,05/01/2023,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12820000
33680,05/01/2023,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4250000
33663,05/01/2023,RB Leipzig,Nickisch,Torwart,0,-,-,-,160000
32575,05/01/2023,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,730000
32481,05/01/2023,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,260000
33664,05/01/2023,RB Leipzig,Schlieck,Torwart,0,-,-,-,160000
31827,05/01/2023,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1710000
33434,05/01/2023,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2810000
33433,05/01/2023,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5290000
32824,05/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3360000
33436,05/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4260000
33679,05/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,340000
32581,05/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2970000
32580,05/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2270000
32461,05/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2080000
31846,05/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,8160000
33540,05/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,220000
33363,05/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11510000
33200,05/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10310000
33133,05/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3640000
33023,05/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1530000
32800,05/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5270000
32589,05/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3790000
31612,05/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1760000
33180,05/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7860000
33151,05/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,16440000
32591,05/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1670000
32211,05/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11360000
33257,05/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,250000
33091,05/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
32921,05/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2720000
31864,05/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2820000
33659,05/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1880000
33609,05/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2050000
33141,05/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1970000
33096,05/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2170000
32883,05/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,630000
32340,05/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,760000
32057,05/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1230000
32532,05/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,430000
32073,05/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,2010000
33550,05/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,990000
33470,05/01/2023,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,200000
33661,05/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,550000
32185,05/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,270000
32310,05/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2650000
32324,05/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,550000
32251,05/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,510000
32924,05/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,290000
33641,05/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5670000
33616,05/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2430000
32087,05/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1330000
33469,05/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1840000
33411,05/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,600000
33135,05/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8090000
33294,05/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
32925,05/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3810000
33439,05/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
31881,05/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,270000
33461,05/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1570000
32807,05/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3830000
32597,05/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4220000
33462,05/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,210000
33541,05/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,190000
32019,05/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3530000
31910,05/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7310000
31751,05/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,400000
31453,05/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,340000
33576,05/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,230000
33637,05/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1640000
33458,05/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,570000
33211,05/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,610000
32398,05/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2650000
31710,05/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3050000
33006,05/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,3050000
33677,05/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,230000
32071,05/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16130000
31958,05/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,8950000
33035,05/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1290000
32861,05/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3210000
33335,05/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4880000
31395,05/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,660000
31848,05/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,230000
33495,05/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33494,05/01/2023,FC Köln,Urbig,Torwart,0,-,-,-,160000
32356,05/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,980000
33688,05/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,05/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,840000
33632,05/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,220000
33642,05/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33051,05/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,400000
33552,05/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,760000
32744,05/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1530000
33686,05/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,440000
32278,05/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3980000
32628,05/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1290000
33453,05/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5120000
33562,05/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,340000
33356,05/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,850000
33338,05/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,250000
32881,05/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1850000
33621,05/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1680000
33157,05/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4680000
32636,05/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8930000
32668,05/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,930000
33615,05/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,310000
33365,05/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2800000
33270,05/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,340000
33185,05/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1210000
33100,05/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,270000
33077,05/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,900000
32229,05/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,3720000
31709,05/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1220000
33466,05/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
32364,05/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1470000
32877,05/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,260000
33117,05/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1620000
32989,05/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5810000
33417,05/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,940000
31666,05/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,720000
32534,05/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1420000
33478,05/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2950000
31762,05/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,560000
33577,05/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1080000
33477,05/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2710000
33409,05/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4390000
32992,05/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1110000
33590,05/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,220000
32707,05/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,330000
33654,05/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,560000
31959,05/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2220000
33578,05/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,640000
33555,05/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,360000
33538,05/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,250000
33297,05/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,200000
33124,05/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2370000
32948,05/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4000000
32544,05/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4600000
33695,05/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,270000
31310,05/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
33313,05/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33397,05/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,170000
31489,05/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2930000
33027,05/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,220000
33026,05/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5810000
33669,05/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,760000
33670,05/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,360000
33205,05/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5890000
33693,05/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,260000
31416,05/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,2020000
31742,05/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,340000
32162,05/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1110000
32466,05/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1030000
33437,05/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1040000
33504,05/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,370000
33580,05/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,220000
33673,05/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,300000
31349,05/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,540000
33158,05/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4460000
32977,05/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,7100000
32492,05/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1980000
32680,05/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3660000
33191,05/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3650000
32553,05/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8770000
32756,05/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,660000
33536,05/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,630000
32842,05/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4330000
33377,05/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,3990000
33700,05/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,6600000
33692,05/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,170000
33691,05/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
31618,05/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,500000
32306,05/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4990000
33306,05/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1740000
33702,05/01/2023,Borussioa M'Gladbach,Walde,Abwehr,0,-,-,-,160000
33167,05/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8920000
33258,05/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1360000
33319,05/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,610000
33592,05/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5370000
33128,05/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,450000
31380,05/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,220000
32311,05/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1960000
32634,05/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,190000
32472,05/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4600000
32931,05/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6630000
33450,05/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4440000
33526,05/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,200000
32080,05/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14650000
33636,05/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,200000
33353,05/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32159,05/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1130000
32447,05/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3790000
33075,05/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,420000
32944,05/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,210000
31596,05/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,670000
33681,05/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,600000
32968,05/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9150000
33618,05/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,260000
33152,05/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13550000
31243,05/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5380000
33698,05/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,360000
33440,05/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,180000
31621,05/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2490000
31458,05/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,280000
31220,05/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,700000
33613,05/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1330000
33094,05/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1740000
33031,05/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,680000
33029,05/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1800000
32963,05/01/2023,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,3030000
33620,05/01/2023,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,880000
33646,05/01/2023,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,190000
