Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32963,28/12/2022,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,2910000
33620,28/12/2022,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,900000
33646,28/12/2022,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,200000
32743,28/12/2022,Eintrach Frankfurt,Onguéné,Abwehr,0,-,-,-,370000
33675,28/12/2022,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,1850000
33678,28/12/2022,Eintrach Frankfurt,Dina Ebimbe,Mittelfeld,29,"2,90",72%,48%,3820000
33696,28/12/2022,Eintrach Frankfurt,Aaronson,Mittelfeld,0,-,-,-,3560000
33585,28/12/2022,Eintrach Frankfurt,Loune,Mittelfeld,0,-,-,-,200000
33581,28/12/2022,Eintrach Frankfurt,Wenig,Mittelfeld,0,-,90%,-,180000
33517,28/12/2022,Eintrach Frankfurt,Jakić,Mittelfeld,32,"2,29",77%,49%,1890000
33480,28/12/2022,Eintrach Frankfurt,Lindstrøm,Mittelfeld,54,"3,86",70%,35%,8020000
31671,28/12/2022,Eintrach Frankfurt,Rode,Mittelfeld,40,"3,33",87%,53%,2980000
31743,28/12/2022,Eintrach Frankfurt,Chandler,Mittelfeld,2,"0,67",61%,60%,180000
32653,28/12/2022,Eintrach Frankfurt,Sow,Mittelfeld,50,"3,33",86%,59%,3810000
32792,28/12/2022,Eintrach Frankfurt,Kamada,Mittelfeld,75,"5,77",84%,45%,10820000
31572,28/12/2022,Eintrach Frankfurt,M. Götze,Mittelfeld,61,"4,07",78%,44%,8760000
33383,28/12/2022,Eintrach Frankfurt,Knauff,Mittelfeld,22,"2,00",65%,52%,2800000
33586,28/12/2022,Eintrach Frankfurt,Nacho Ferri,Sturm,0,-,-,-,240000
33472,28/12/2022,Eintrach Frankfurt,Borré,Sturm,24,"1,71",77%,40%,1780000
33584,28/12/2022,Eintrach Frankfurt,Kolo Muani,Sturm,59,"4,21",66%,39%,12380000
33583,28/12/2022,Eintrach Frankfurt,Alidou,Sturm,7,"0,88",78%,32%,430000
32840,28/12/2022,Eintrach Frankfurt,Lucas Alario,Sturm,16,"2,29",70%,38%,1480000
31866,28/12/2022,VfL Wolfsburg,Casteels,Torwart,58,"3,87",74%,100%,3890000
32949,28/12/2022,VfL Wolfsburg,Pervan,Torwart,0,-,-,-,340000
33154,28/12/2022,VfL Wolfsburg,Klinger,Torwart,0,-,-,-,160000
33488,28/12/2022,VfL Wolfsburg,Schulze,Torwart,0,-,-,-,170000
33164,28/12/2022,VfL Wolfsburg,Bornauw,Abwehr,17,"1,70",82%,45%,1420000
33674,28/12/2022,VfL Wolfsburg,Lange,Abwehr,0,-,-,-,190000
33325,28/12/2022,VfL Wolfsburg,Lacroix,Abwehr,28,"3,11",87%,57%,1950000
33524,28/12/2022,VfL Wolfsburg,van de Ven,Abwehr,40,"2,67",89%,61%,2880000
33625,28/12/2022,VfL Wolfsburg,Fischer,Abwehr,2,"0,67",76%,44%,530000
33120,28/12/2022,VfL Wolfsburg,Paulo Otávio,Abwehr,49,"3,77",76%,58%,4140000
32988,28/12/2022,VfL Wolfsburg,Roussillon,Abwehr,2,"1,00",50%,20%,310000
32889,28/12/2022,VfL Wolfsburg,Baku,Abwehr,62,"4,13",79%,52%,7000000
31884,28/12/2022,VfL Wolfsburg,Arnold,Mittelfeld,97,"6,47",81%,66%,12230000
33498,28/12/2022,VfL Wolfsburg,F. Nmecha,Mittelfeld,45,"3,46",70%,63%,4160000
33639,28/12/2022,VfL Wolfsburg,Franjić,Mittelfeld,8,"2,67",77%,65%,530000
32280,28/12/2022,VfL Wolfsburg,Gerhardt,Mittelfeld,30,"3,33",75%,37%,2190000
32373,28/12/2022,VfL Wolfsburg,Guilavogui,Mittelfeld,21,"2,33",79%,48%,1830000
33658,28/12/2022,VfL Wolfsburg,Svanberg,Mittelfeld,19,"1,36",72%,48%,860000
33553,28/12/2022,VfL Wolfsburg,Paredes,Mittelfeld,10,"1,43",78%,50%,560000
33657,28/12/2022,VfL Wolfsburg,Pejčinović,Sturm,0,-,-,-,290000
33607,28/12/2022,VfL Wolfsburg,J. Kaminski,Sturm,8,"0,62",73%,34%,1220000
33559,28/12/2022,VfL Wolfsburg,Wind,Sturm,14,"2,80",68%,65%,5050000
32206,28/12/2022,VfL Wolfsburg,Waldschmidt,Sturm,6,"1,00",76%,41%,5250000
33507,28/12/2022,VfL Wolfsburg,P. Wimmer,Sturm,25,"3,13",63%,40%,3720000
32269,28/12/2022,VfL Wolfsburg,M. Philipp,Sturm,6,"2,00",76%,67%,1240000
32606,28/12/2022,VfL Wolfsburg,Brekalo,Sturm,8,"1,33",74%,36%,480000
33160,28/12/2022,VfL Wolfsburg,L. Nmecha,Sturm,43,"3,58",65%,58%,5070000
33217,28/12/2022,VfL Wolfsburg,Marmoush,Sturm,21,"1,50",66%,42%,2170000
33685,28/12/2022,VfL Bochum,Johansson,Torwart,0,-,-,-,160000
33415,28/12/2022,VfL Bochum,Grave,Torwart,0,-,-,-,160000
33414,28/12/2022,VfL Bochum,Riemann,Torwart,41,"2,73",59%,78%,2430000
32639,28/12/2022,VfL Bochum,Esser,Torwart,0,-,-,-,190000
31882,28/12/2022,VfL Bochum,Heintz,Abwehr,-1,"-0,25",89%,43%,400000
33667,28/12/2022,VfL Bochum,Tolba,Abwehr,0,-,-,-,190000
33653,28/12/2022,VfL Bochum,Ordets,Abwehr,21,"1,50",73%,62%,780000
33638,28/12/2022,VfL Bochum,Janko,Abwehr,0,"0,00",81%,46%,200000
33630,28/12/2022,VfL Bochum,Oermann,Abwehr,-2,"-0,50",78%,43%,240000
33422,28/12/2022,VfL Bochum,Gamboa,Abwehr,27,"1,80",68%,61%,980000
33420,28/12/2022,VfL Bochum,Mašović,Abwehr,16,"1,45",84%,53%,360000
33419,28/12/2022,VfL Bochum,Lampropoulos,Abwehr,5,"0,83",68%,55%,310000
32570,28/12/2022,VfL Bochum,J. Horn,Abwehr,1,"0,50",81%,67%,510000
32150,28/12/2022,VfL Bochum,Stafylidis,Abwehr,19,"2,38",80%,62%,1010000
32428,28/12/2022,VfL Bochum,Danilo Soares,Abwehr,16,"1,60",73%,61%,1560000
33635,28/12/2022,VfL Bochum,Osei-Tutu,Mittelfeld,12,"1,00",76%,49%,360000
33424,28/12/2022,VfL Bochum,Losilla,Mittelfeld,25,"1,67",71%,51%,1020000
33242,28/12/2022,VfL Bochum,Förster,Mittelfeld,29,"2,64",80%,49%,840000
33156,28/12/2022,VfL Bochum,Osterhage,Mittelfeld,4,"0,40",67%,33%,380000
31985,28/12/2022,VfL Bochum,Stöger,Mittelfeld,56,"4,00",75%,48%,4800000
33631,28/12/2022,VfL Bochum,Góralski,Mittelfeld,4,"1,33",78%,60%,270000
32626,28/12/2022,VfL Bochum,Holtmann,Sturm,32,"2,46",70%,40%,1080000
33676,28/12/2022,VfL Bochum,Mousset,Sturm,0,-,-,-,250000
33430,28/12/2022,VfL Bochum,Bonga,Sturm,0,-,-,-,190000
33429,28/12/2022,VfL Bochum,Ganvoula,Sturm,13,"1,63",58%,52%,390000
32790,28/12/2022,VfL Bochum,Asano,Sturm,3,"0,60",82%,34%,1480000
33061,28/12/2022,VfL Bochum,Antwi-Adjei,Sturm,34,"3,40",67%,32%,2170000
31957,28/12/2022,VfL Bochum,P. Hofmann,Sturm,62,"4,13",61%,51%,4770000
32330,28/12/2022,VfL Bochum,Zoller,Sturm,37,"2,64",62%,38%,1740000
33012,28/12/2022,FC Augsburg,Leneis,Torwart,0,-,-,-,160000
32684,28/12/2022,FC Augsburg,Gikiewicz,Torwart,49,"4,45",61%,100%,2900000
33162,28/12/2022,FC Augsburg,Koubek,Torwart,10,"2,50",61%,100%,330000
33298,28/12/2022,FC Augsburg,Klein,Torwart,0,-,-,-,170000
32171,28/12/2022,FC Augsburg,Framberger,Abwehr,1,"0,33",35%,54%,220000
33129,28/12/2022,FC Augsburg,Iago,Abwehr,12,"0,92",63%,42%,850000
32801,28/12/2022,FC Augsburg,Uduokhai,Abwehr,10,"1,43",73%,45%,1600000
32789,28/12/2022,FC Augsburg,Oxford,Abwehr,6,"2,00",57%,59%,2380000
33134,28/12/2022,FC Augsburg,M. Pedersen,Abwehr,21,"1,75",70%,48%,580000
33587,28/12/2022,FC Augsburg,Zehnter,Abwehr,0,-,-,-,220000
33452,28/12/2022,FC Augsburg,Winther,Abwehr,2,"2,00",65%,54%,240000
33403,28/12/2022,FC Augsburg,M. Bauer,Abwehr,18,"1,29",72%,61%,550000
32549,28/12/2022,FC Augsburg,Gouweleeuw,Abwehr,29,"2,07",66%,56%,1220000
33332,28/12/2022,FC Augsburg,Gumny,Abwehr,23,"2,09",61%,45%,660000
33398,28/12/2022,FC Augsburg,Petkov,Mittelfeld,4,"0,67",52%,35%,230000
33127,28/12/2022,FC Augsburg,Vargas,Mittelfeld,20,"1,82",53%,49%,1480000
31571,28/12/2022,FC Augsburg,D. Caligiuri,Mittelfeld,17,"2,13",63%,42%,750000
32956,28/12/2022,FC Augsburg,Jensen,Mittelfeld,22,"2,00",60%,37%,530000
32817,28/12/2022,FC Augsburg,Rexhbecaj,Mittelfeld,18,"1,29",60%,58%,790000
31838,28/12/2022,FC Augsburg,Baumgartlinger,Mittelfeld,7,"1,17",85%,52%,540000
32738,28/12/2022,FC Augsburg,A. Maier,Mittelfeld,14,"1,40",77%,43%,860000
32603,28/12/2022,FC Augsburg,Dorsch,Mittelfeld,0,-,-,-,3570000
31915,28/12/2022,FC Augsburg,Strobl,Mittelfeld,0,-,-,-,190000
32255,28/12/2022,FC Augsburg,Carlos Gruezo,Mittelfeld,22,"1,69",74%,57%,660000
32096,28/12/2022,FC Augsburg,Hahn,Sturm,21,"3,00",47%,48%,620000
32465,28/12/2022,FC Augsburg,Niederlechner,Sturm,49,"3,50",61%,42%,4210000
33311,28/12/2022,FC Augsburg,Demirović,Sturm,56,"3,73",47%,37%,4440000
32572,28/12/2022,FC Augsburg,Sarenren-Bazee,Sturm,0,-,-,-,240000
32806,28/12/2022,FC Augsburg,Sergio Córdova,Sturm,0,-,-,-,260000
33683,28/12/2022,FC Augsburg,Berisha,Sturm,35,"3,50",51%,35%,3150000
33689,28/12/2022,VfB Stuttgart,Glaus,Torwart,0,-,-,-,160000
33527,28/12/2022,VfB Stuttgart,Schock,Torwart,0,-,-,-,170000
32656,28/12/2022,VfB Stuttgart,F. Müller,Torwart,22,"1,47",80%,100%,910000
32891,28/12/2022,VfB Stuttgart,Bredlow,Torwart,0,-,-,-,210000
33496,28/12/2022,VfB Stuttgart,Ito,Abwehr,33,"2,54",82%,49%,1820000
33308,28/12/2022,VfB Stuttgart,Mavropanos,Abwehr,81,"6,23",80%,66%,8250000
32452,28/12/2022,VfB Stuttgart,Anton,Abwehr,42,"2,80",82%,56%,2220000
33017,28/12/2022,VfB Stuttgart,Aidonis,Abwehr,0,-,-,-,200000
32919,28/12/2022,VfB Stuttgart,B. Sosa,Abwehr,46,"3,83",79%,54%,5860000
32880,28/12/2022,VfB Stuttgart,Vagnoman,Abwehr,4,"0,50",78%,50%,1010000
32526,28/12/2022,VfB Stuttgart,Stenzel,Abwehr,18,"2,25",76%,65%,380000
32773,28/12/2022,VfB Stuttgart,Zagadou,Abwehr,11,"1,83",84%,50%,2110000
33666,28/12/2022,VfB Stuttgart,Ulrich,Mittelfeld,1,"1,00",100%,100%,320000
33510,28/12/2022,VfB Stuttgart,Millot,Mittelfeld,17,"1,70",84%,44%,660000
33347,28/12/2022,VfB Stuttgart,Ahamada,Mittelfeld,35,"2,33",86%,49%,2040000
33253,28/12/2022,VfB Stuttgart,Egloff,Mittelfeld,14,"1,75",61%,60%,610000
33247,28/12/2022,VfB Stuttgart,Silas,Mittelfeld,30,"2,14",79%,41%,4570000
32830,28/12/2022,VfB Stuttgart,Nartey,Mittelfeld,3,"1,50",77%,60%,280000
33241,28/12/2022,VfB Stuttgart,W. Endo,Mittelfeld,58,"4,14",76%,60%,6510000
32858,28/12/2022,VfB Stuttgart,Führich,Mittelfeld,45,"3,21",80%,51%,3720000
33085,28/12/2022,VfB Stuttgart,Karazor,Mittelfeld,24,"2,40",84%,63%,1000000
33652,28/12/2022,VfB Stuttgart,Perea,Sturm,7,"0,88",84%,36%,330000
33588,28/12/2022,VfB Stuttgart,Kastanaras,Sturm,0,"0,00",100%,0%,310000
33557,28/12/2022,VfB Stuttgart,Tiago Tomás,Sturm,35,"2,69",62%,44%,3230000
33072,28/12/2022,VfB Stuttgart,Pfeiffer,Sturm,5,"0,45",62%,43%,740000
32667,28/12/2022,VfB Stuttgart,Guirassy,Sturm,39,"3,90",68%,55%,5670000
33445,28/12/2022,VfB Stuttgart,Kuol,Sturm,0,-,-,-,210000
33245,28/12/2022,VfB Stuttgart,T. Coulibaly,Sturm,3,"3,00",80%,100%,830000
33627,28/12/2022,Hertha BSC,Kwasigroch,Torwart,0,-,-,-,160000
33513,28/12/2022,Hertha BSC,Christensen,Torwart,33,"2,20",67%,73%,1470000
33563,28/12/2022,Hertha BSC,Ernst,Torwart,0,-,-,-,170000
33119,28/12/2022,Hertha BSC,Kenny,Abwehr,38,"2,53",75%,55%,1890000
33566,28/12/2022,Hertha BSC,Eitschberger,Abwehr,0,-,-,-,190000
33617,28/12/2022,Hertha BSC,Uremović,Abwehr,7,"1,00",82%,57%,470000
33329,28/12/2022,Hertha BSC,M. Dárdai,Abwehr,7,"1,17",61%,60%,480000
32509,28/12/2022,Hertha BSC,Mittelstädt,Abwehr,15,"2,50",80%,54%,1630000
33684,28/12/2022,Hertha BSC,Agustín Rogel,Abwehr,12,"1,50",77%,55%,870000
32049,28/12/2022,Hertha BSC,Kempf,Abwehr,53,"3,53",78%,61%,3950000
31740,28/12/2022,Hertha BSC,Plattenhardt,Abwehr,30,"2,31",75%,54%,1360000
31399,28/12/2022,Hertha BSC,Pekarik,Abwehr,1,"1,00",75%,0%,210000
33316,28/12/2022,Hertha BSC,Zeefuik,Abwehr,0,-,-,-,200000
33650,28/12/2022,Hertha BSC,Šunjić,Mittelfeld,22,"1,69",77%,54%,1100000
30764,28/12/2022,Hertha BSC,K. Boateng,Mittelfeld,-2,"-0,29",84%,15%,220000
33267,28/12/2022,Hertha BSC,Tousart,Mittelfeld,39,"2,79",66%,54%,1970000
33001,28/12/2022,Hertha BSC,Boëtius,Mittelfeld,14,"1,40",74%,53%,1100000
32527,28/12/2022,Hertha BSC,Serdar,Mittelfeld,47,"3,36",73%,53%,3530000
33500,28/12/2022,Hertha BSC,Jovetić,Sturm,25,"3,13",62%,50%,1730000
32229,28/12/2022,Hertha BSC,Selke,Sturm,26,"2,17",60%,46%,1550000
33668,28/12/2022,Hertha BSC,Kanga,Sturm,35,"2,50",65%,42%,2620000
33655,28/12/2022,Hertha BSC,Ejuke,Sturm,27,"1,80",82%,44%,1200000
33629,28/12/2022,Hertha BSC,Scherhant,Sturm,1,"0,50",71%,25%,480000
32733,28/12/2022,Hertha BSC,Richter,Sturm,43,"3,58",69%,44%,3300000
32983,28/12/2022,Hertha BSC,Lukébakio,Sturm,79,"5,27",73%,43%,7510000
33214,28/12/2022,Hertha BSC,Ngankam,Sturm,0,-,-,-,760000
33561,28/12/2022,Hertha BSC,Nsona,Sturm,0,-,-,-,180000
33519,28/12/2022,Hertha BSC,Maolida,Sturm,-1,"-0,50",38%,18%,210000
33697,28/12/2022,Hertha BSC,Aksakal,Sturm,0,-,-,-,200000
30844,28/12/2022,FC Schalke 04,Langer,Torwart,0,-,-,-,170000
33623,28/12/2022,FC Schalke 04,Heekeren,Torwart,0,-,-,-,210000
31774,28/12/2022,FC Schalke 04,Schwolow,Torwart,26,"1,73",60%,83%,1000000
30988,28/12/2022,FC Schalke 04,Fährmann,Torwart,0,-,-,-,270000
33395,28/12/2022,FC Schalke 04,Matriciani,Abwehr,16,"2,00",75%,61%,790000
33226,28/12/2022,FC Schalke 04,Brunner,Abwehr,23,"1,92",74%,47%,1070000
33384,28/12/2022,FC Schalke 04,Aydin,Abwehr,9,"1,29",66%,48%,290000
33593,28/12/2022,FC Schalke 04,Greiml,Abwehr,2,"0,50",82%,42%,340000
33595,28/12/2022,FC Schalke 04,I. Cissé,Abwehr,0,-,-,-,300000
33596,28/12/2022,FC Schalke 04,Ouwejan,Abwehr,25,"2,50",69%,58%,1510000
32745,28/12/2022,FC Schalke 04,M. Kaminski,Abwehr,3,"3,00",81%,0%,480000
32717,28/12/2022,FC Schalke 04,Kolodziejczak,Abwehr,1,"1,00",85%,0%,350000
33651,28/12/2022,FC Schalke 04,Yoshida,Abwehr,37,"2,47",79%,67%,1920000
33682,28/12/2022,FC Schalke 04,van den Berg,Abwehr,7,"1,75",83%,45%,900000
33326,28/12/2022,FC Schalke 04,Tauer,Abwehr,2,"0,67",87%,44%,1280000
33622,28/12/2022,FC Schalke 04,Mollet,Mittelfeld,12,"1,33",79%,30%,680000
33656,28/12/2022,FC Schalke 04,Král,Mittelfeld,19,"1,58",70%,51%,1180000
33301,28/12/2022,FC Schalke 04,Zalazar,Mittelfeld,11,"1,38",67%,44%,2130000
33283,28/12/2022,FC Schalke 04,Mohr,Mittelfeld,33,"3,00",67%,45%,1530000
33130,28/12/2022,FC Schalke 04,Krauß,Mittelfeld,45,"3,00",75%,55%,2660000
33087,28/12/2022,FC Schalke 04,Drexler,Mittelfeld,18,"1,50",67%,43%,880000
33040,28/12/2022,FC Schalke 04,Boujellab,Mittelfeld,0,-,-,-,230000
31392,28/12/2022,FC Schalke 04,Latza,Mittelfeld,7,"0,78",74%,40%,320000
31110,28/12/2022,FC Schalke 04,Terodde,Sturm,44,"2,93",67%,36%,3400000
33672,28/12/2022,FC Schalke 04,Larsson,Sturm,9,"1,00",74%,41%,450000
31479,28/12/2022,FC Schalke 04,Polter,Sturm,27,"1,93",58%,42%,830000
32190,28/12/2022,FC Schalke 04,Karaman,Sturm,1,"0,11",69%,45%,410000
33139,28/12/2022,FC Schalke 04,Bülter,Sturm,33,"2,20",68%,41%,1540000
33694,28/12/2022,FC Schalke 04,S. Sané,Sturm,0,-,-,-,500000
33665,28/12/2022,SV Werder Bremen,Lord,Torwart,0,-,-,-,170000
33647,28/12/2022,SV Werder Bremen,Backhaus,Torwart,0,-,-,-,160000
33331,28/12/2022,SV Werder Bremen,Dudu ,Torwart,0,-,-,-,170000
32799,28/12/2022,SV Werder Bremen,Pavlenka,Torwart,35,"2,33",67%,63%,2010000
32408,28/12/2022,SV Werder Bremen,Zetterer,Torwart,5,"5,00",54%,100%,180000
33288,28/12/2022,SV Werder Bremen,Agu,Abwehr,-2,"-0,67",74%,38%,180000
33224,28/12/2022,SV Werder Bremen,Pieper,Abwehr,31,"2,38",78%,68%,2040000
31929,28/12/2022,SV Werder Bremen,M. Weiser,Abwehr,60,"4,00",71%,51%,5070000
33601,28/12/2022,SV Werder Bremen,Chiarodia,Abwehr,1,"1,00",0%,100%,320000
32935,28/12/2022,SV Werder Bremen,Mbom,Abwehr,0,-,-,-,200000
32754,28/12/2022,SV Werder Bremen,Friedl,Abwehr,32,"2,29",83%,60%,2440000
33649,28/12/2022,SV Werder Bremen,Buchanan,Abwehr,22,"2,44",73%,44%,660000
32579,28/12/2022,SV Werder Bremen,A. Jung,Abwehr,44,"2,93",79%,53%,2100000
32562,28/12/2022,SV Werder Bremen,Veljković,Abwehr,42,"3,50",81%,61%,2790000
32412,28/12/2022,SV Werder Bremen,Rapp,Abwehr,5,"0,83",79%,42%,240000
32120,28/12/2022,SV Werder Bremen,N. Stark,Abwehr,25,"2,78",82%,55%,1240000
33640,28/12/2022,SV Werder Bremen,Stage,Mittelfeld,16,"1,23",63%,51%,740000
33604,28/12/2022,SV Werder Bremen,Salifou,Mittelfeld,0,-,-,-,230000
31519,28/12/2022,SV Werder Bremen,C. Groß,Mittelfeld,21,"1,62",82%,44%,890000
33110,28/12/2022,SV Werder Bremen,R. Schmid,Mittelfeld,19,"1,36",77%,44%,700000
33043,28/12/2022,SV Werder Bremen,Gruev,Mittelfeld,21,"1,62",87%,43%,1090000
31932,28/12/2022,SV Werder Bremen,Bittencourt,Mittelfeld,27,"2,70",77%,45%,2410000
32652,28/12/2022,SV Werder Bremen,N. Schmidt,Mittelfeld,20,"3,33",78%,58%,510000
33364,28/12/2022,SV Werder Bremen,Dinkçi,Sturm,5,"1,67",53%,64%,360000
32694,28/12/2022,SV Werder Bremen,Burke,Sturm,27,"2,08",71%,33%,1140000
31916,28/12/2022,SV Werder Bremen,Füllkrug,Sturm,97,"6,93",62%,50%,13730000
32202,28/12/2022,SV Werder Bremen,Ducksch,Sturm,71,"4,73",72%,46%,8090000
